Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
21,20,Sc,135, ,7113,5, ,(3/2 5/2)-,1,14.0, , ,keV,3.25884082193847e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,136, ,7123,5, , , ,7.7, , ,keV,5.92516513079722e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,137, ,7142,5, ,5/2+,25,12.0, , ,keV,3.80198095892821e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,138, ,7177,5, ,1/2- 3/2+ 7/2-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,139, ,7182,20, ,(1/2 3/2 5/2)+,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,140, ,7201,5, ,5/2+,26,40, , ,keV,1.14059428767846e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,141, ,7206, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,142, ,7245,5, ,5/2-,14,12, , ,keV,3.80198095892821e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,143, ,7264, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,144, ,7279,5, ,5/2+,27,9, , ,keV,5.06930794523762e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,145, ,7297,5, ,(7/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,146, ,7313, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,147, ,7333,5, ,5/2+,28,23, , ,keV,1.98364223944081e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,148, ,7338,5, ,5/2-,15, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,149, ,7347,5, ,(5/2+),2,10, , ,keV,4.56237715071386e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,150, ,7352,5, ,(9/2+),4,8, , ,keV,5.70297143839232e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,151, ,7360,19, ,(1/2 3/2 5/2)+,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,152, ,7382, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,153, ,7396,5, ,(9/2+),5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,154, ,7406,5, ,(5/2),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,155, ,7421, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,156, ,7469,5, ,(3/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,157, ,7474,5, , , ,44, , ,keV,1.03690389788951e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,158, ,7489,5, ,(7/2- 9/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,159, ,7494, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,160, ,7523,5, ,(7/2+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,161, ,7538,5, ,3/2(+),1,8, , ,keV,5.70297143839232e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,162, ,7557,5, ,3/2-,14,12, , ,keV,3.80198095892821e-20, , , , , , , , , , , , , , , ,2021-06-10
