Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
22,24,Ti,103, ,6395,6, ,4+,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,104, ,6398, , ,1+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,105, ,6424, , ,+,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,106, ,6458,10, ,3-,14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,107, ,6513,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,108, ,6550, , ,+,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,109, ,6574,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,110, ,6616, , ,+,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,111, ,6685,10, ,4+,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,112, ,6739,10, ,(4)+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,113, ,6794,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,114, ,6830.3,0.5, ,9-,1,0.52, ,6,ps,0.00000000000052,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,115, ,6851, , ,+,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,116, ,6890,10, ,4+,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,117, ,6958,10, ,(3-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,118, ,6974, , ,+,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,119, ,7019,10, ,(3- 4+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,120, ,7041, , ,+,14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,121, ,7101, , ,+,15, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,122, ,7120,10, ,(3-),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,123, ,7147, , ,+,16, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,124, ,7172,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,125, ,7180, , ,1+,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,126, ,7201, , ,+,17, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,127, ,7238,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,128, ,7288, , ,+,18, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,129, ,7312,10, ,3-,15, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,130, ,7350,30, ,+,19, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,131, ,7392,10, ,(3-),4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,132, ,7410, , ,1+,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,133, ,7429, , ,+,20, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,134, ,7472,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,135, ,7534,10, ,(3-),5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,136, ,7558, , ,+,21, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,137, ,7584, , ,+,22, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,138, ,7608,10, ,+,23, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,139, ,7630, , ,1+,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,140, ,7660,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,141, ,7710,10, ,+,24, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,142, ,7730, , ,1+,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,143, ,7735,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,144, ,7788,10, ,+,25, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,145, ,7849, , ,+,26, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,146, ,7874,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,147, ,7917, , ,+,27, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,148, ,7937,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,149, ,7941.8,0.4, ,11+,1,0.31, ,8,ps,0.00000000000031,0.00000000000008, , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,150, ,7960.8,0.8, ,10-,1,0.30,LT, ,ps,0.0000000000003, , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,151, ,7979, , ,+,28, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,152, ,8013,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,153, ,8020,30, ,(0+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,154, ,8040,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,155, ,8088, , ,+,29, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,156, ,8134,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,157, ,8182, , ,+,30, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,158, ,8217.5,0.3, ,12+,1,0.51, ,5,ps,0.00000000000051,0.00000000000005, , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,159, ,8230,10, ,+,31, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,160, ,8283.9,1.3, ,10 11 12+,1,0.17,LT, ,ps,0.00000000000017, , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,161, ,8293, , ,+,32, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,162, ,8346, , ,+,33, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,163, ,8384, , ,+,34, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,164, ,8460, , ,1+,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,165, ,8467, , ,+,35, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,166, ,8530, , ,+,36, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,167, ,8574, , ,+,37, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,168, ,8621, , ,+,38, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,169, ,8662, , ,+,39, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,170, ,8701, , ,+,40, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,171, ,8716.2,1.2, ,11-,1,0.29,LT, ,ps,0.00000000000029, , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,172, ,8761, , ,+,41, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,173, ,8808, , ,+,42, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,174, ,8860, , ,+,43, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,175, ,8940, , ,+,44, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,176, ,8984, , ,+,45, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,177, ,9000, , ,1+,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,178, ,9070, , ,+,46, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,179, ,9111, , ,+,47, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,180, ,9141, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,181, ,9168,7, ,4+,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,182, ,9170, , ,1+,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,183, ,9205,9, ,6+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,184, ,9253, , ,+,48, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,185, ,9304, , ,+,49, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,186, ,9345, , ,+,50, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,187, ,9399,30, ,+,51, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,188, ,9420, , ,1+,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,189, ,9426, , ,+,52, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,190, ,9474, , ,+,53, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,191, ,9519, , ,-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,192, ,9550, , ,1+,14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,193, ,9572, , ,+,54, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,194, ,9615,6, ,2+,16, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,195, ,9649, , ,+,55, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,196, ,9670, , ,1+,15, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,197, ,9682, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,198, ,9718, , ,-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,199, ,9761, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,200, ,9770, , ,1+,16, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,201, ,9790, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,202, ,9852,19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,203, ,9864, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,204, ,9870, , ,1+,17, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,205, ,9973,19, ,+,56, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,206, ,10000, , ,1+,18, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,207, ,10038,19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,208, ,10041.6,0.8, ,12+ 14+,1,0.6, ,2,ps,0.0000000000006,0.0000000000002, , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,209, ,10180, , ,1+,19, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,210, ,10212,25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,211, ,10256,25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,212, ,10321,25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,213, ,10347,30, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,214, ,10350, , ,1+,20, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,215, ,10374,25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,216, ,10380,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,217, ,10441,25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,218, ,10523,19, ,+,57, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,219, ,10602,25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,220, ,10661,19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,221, ,10730,25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,222, ,10782,25, ,+,58, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,223, ,10866,22, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,224, ,10938,19, ,+,59, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,225, ,10980,25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,226, ,11050, , ,1+,21, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,227, ,11051,25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,228, ,11110,25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,229, ,11167,25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,230, ,11299,25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,231, ,11354,3, ,3,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,232, ,11374.2,2.3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,233, ,11426,19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,234, ,11450, , ,1+,22, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,235, ,11570, , ,1+,23, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,236, ,11698,3, ,(2 3),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,237, ,11840, , ,1+,24, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,238, ,12200, , ,1+,25, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,239, ,12460,30, ,0+,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,240, ,12650, , ,1+,26, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,241, ,12974,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,242, ,13070, , ,1+,27, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,243, ,13169,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,244, ,13310, , ,1+,28, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,245, ,14153,6, ,0+,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,246, ,14300,60, ,(0+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10

