Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
14,14,Si,74, ,11799.8,0.4, ,(2 3)-,1,35,LT, ,eV,1.30353632877539e-17, , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,75, ,11867.2,0.4, ,(4+),5,59, ,14,eV,7.7328426283286e-18,3.25884082193847e-17, , , , , , , , , ,1, , , , ,2021-06-10
14,14,Si,76, ,11899.9,0.2, ,4+,5,40,LT, ,eV,1.14059428767846e-17, , , , , , , , , , ,0,1, , , , ,2021-06-10
14,14,Si,77, ,11933.5,0.7, ,5,1, , , , , , , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,78, ,11975.7,0.3, ,(3- 4+),1,40,LT, ,eV,1.14059428767846e-17, , , , , , , , , , ,0,1, , , , ,2021-06-10
14,14,Si,79, ,11986,2, ,(1 TO 3),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,80, ,12015.8,0.5, ,(2+ 3),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,81, ,12022.7,0.2, ,(5-),2,250,LT, ,eV,1.8249508602855e-18, , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,82, ,12071.1,0.1, ,(2+),10,1.4, , ,eV,3.258840821938469e-16, , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,83, ,12073.3,0.1, ,(2-),1,80,LT, ,eV,5.7029714383923e-18, , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,84, ,12152,1, ,(6+),4,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,85, ,12174.6,0.1, ,(5+ 3- 4),1,9, ,2,fs,0.000000000000009,0.000000000000002, , , , , , , , , , , , , , ,2021-06-10
14,14,Si,86, ,12182,0.3, ,(1-),3,250,LT, ,eV,1.8249508602855e-18, , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,87, ,12194.7,0.1, ,(3-),8,6.7, ,5,eV,6.80951813539382e-17,9.124754301427714e-16, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,88, ,12204,2, ,(6- 4-),1,21,LT, ,fs,0.000000000000021, , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,89, ,12216.3,0.1, ,(2-),2,30,LT, ,eV,1.52079238357129e-17, , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,90, ,12240.1,0.1, ,(3+),2,80,LT, ,eV,5.7029714383923e-18, , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,91, ,12240.9,0.3, ,(4+),6,250,LT, ,eV,1.8249508602855e-18, , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,92, ,12265.8,2.3, ,(0 1)+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,93, ,12289.5,0.3, ,(2+),11,13, ,3,eV,3.50952088516451e-17,1.520792383571286e-16, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,94, ,12295.2,0.1, ,(2 3)+,2,60,LT, ,eV,7.6039619178564e-18, , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,95, ,12301.4,0.1, ,(0+ 1- 2+),1,80,LT, ,eV,5.7029714383923e-18, , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,96, ,12318.3,0.1, ,(2-),3,40,LT, ,eV,1.14059428767846e-17, , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,97, ,12324.8,0.1, ,(4+),7,50,LT, ,eV,9.1247543014277e-18, , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,98, ,12331,0.1, ,(1+),6,80,LT, ,eV,5.7029714383923e-18, , , , , , , , , , ,1, , , , ,2021-06-10
14,14,Si,99, ,12441.1,0.1, ,(2+),12,18, ,3,eV,2.53465397261881e-17,1.520792383571286e-16, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,100, ,12475,0.1, ,(4+),8,80,LT, ,eV,5.7029714383923e-18, , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,101, ,12488.8,0.1, ,(3-),9,100, ,20,eV,4.5623771507139e-18,2.28118857535693e-17, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,102, ,12541.5,0.1, ,(3+),3,70, ,14,eV,6.5176816438769e-18,3.25884082193847e-17, , , , , , , , , ,1, , , , ,2021-06-10
14,14,Si,103, ,12551.2,0.1, ,(4+),9,1.4, , ,eV,3.258840821938469e-16, , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,104, ,12573.7,0.1, ,(2+),13,110, ,22,eV,4.1476155915581e-18,2.07380779577903e-17, , , , , , , , , ,1, , , , ,2021-06-10
14,14,Si,105, ,12635.8,0.1, ,(2 3)+,3,60,LT, ,eV,7.6039619178564e-18, , , , , , , , , , ,0, , , , ,2021-06-10
