Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
29,34,Cu,155, ,4735,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,156, ,4753.1,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,157, ,4772,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,158, ,4789.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,159, ,4796.1,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,160, ,4805.9,1, ,1/2+,4,7, ,5,fs,0.000000000000007,0.000000000000005, , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,161, ,4810.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,162, ,4839.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,163, ,4869.7,2.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,164, ,4876.65,0.25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,165, ,4890, , ,7/2+ 9/2+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,166, ,4919,0.6, ,13/2 15/2+ 19/2+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,167, ,4955.9,0.6, ,5/2- 7/2-,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,168, ,5007.65,0.19, ,(19/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,169, ,5016.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,170, ,5053.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,171, ,5073.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,172, ,5101.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,173, ,5140.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,174, ,5162.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,175, ,5191,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,176, ,5226.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,177, ,5253,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,178, ,5274.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,179, ,5292,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,180, ,5304,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,181, ,5312.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,182, ,5318.65,0.19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,183, ,5337,1, ,1/2+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,184, ,5358.5,0.3, ,(19/2+),2,0.8, ,+3-1,ps,0.0000000000008, , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,185, ,5366.2,1, ,(1/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,186, ,5401.5,2.4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,187, ,5413,0.3, ,(17/2+),1,2,GT, ,ps,0.000000000002, , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,188, ,5543.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,189, ,5566,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,190, ,5572.3,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,191, ,5579.3,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,192, ,5592.3,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
