Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
82,124,Pb,5435,7,(3-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5459.2,0.6,(1 2+), ,1.37,27,fs,0.00000000000000137,2.7e-16, , , , , , , , , , , , , , ,
82,124,Pb,5463,6,(3-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5471.9,0.3,1(-), ,0.78,9,fs,7.8e-16,9e-17, , , , , , , , , , , , , , ,
82,124,Pb,5475,10,6+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5485,4,(4+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5493,10,2+,LE,15, ,fs,0.000000000000015, , , , , , , , , , , , , , , ,
82,124,Pb,5513,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5525.2,0.3,1, ,1.14,14,fs,0.00000000000000114,1.4e-16, , , , , , , , , , , , , , ,
82,124,Pb,5533,6,(4+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5544,7,1-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5553.9,0.5,(12)+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5561,8,(4+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5581.2,0.3,1-, ,0.31,4,fs,3.1e-16,4e-17, , , , , , , , , , , , , , ,
82,124,Pb,5588,8,(5-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5602,4,(2+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5610,60,(9-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5616.2,0.3,1(-), ,0.201,21,fs,2.01e-16,2.1e-17, , , , , , , , , , , , , , ,
82,124,Pb,5637,10,0+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5640,8,(3-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5653,8, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5660,15,(9-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5676,6,(2+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5687,4,(4+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5694.2,0.4,1-, ,0.48,7,fs,4.8e-16,7e-17, , , , , , , , , , , , , , ,
82,124,Pb,5702,8,(5-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5715,7,(2+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5722.2,0.6,1, ,1.05,17,fs,0.00000000000000105,1.7e-16, , , , , , , , , , , , , , ,
82,124,Pb,5733.4,0.4,1-, ,0.32,7,fs,3.2e-16,7e-17, , , , , , , , , , , , , , ,
82,124,Pb,5741,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5762.7,0.4,1-, ,0.67,8,fs,6.7e-16,8e-17, , , , , , , , , , , , , , ,
82,124,Pb,5775,4,(1-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5779,8,(5-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5783.1,0.4,(13+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5796,7,(4 5), , , , , , , , , , , , , , , , , , , , ,
