Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
15,17,P,83, ,6413,0.6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,84, ,6434,3, ,5+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,85, ,6477,3, ,(4-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,86, ,6510.6,0.2, ,(1+ 2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,87, ,6530.7,2.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,88, ,6557.97,0.19, ,(0+ TO 3+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,89, ,6581.93,0.06, ,(0+ TO 3+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,90, ,6682,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,91, ,6685,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,92, ,6705.3,1.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,93, ,6707.8,1.5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,94, ,6733.8,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,95, ,6738.1,1.1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,96, ,6783.7,0.2, ,(0+ 1 2 3+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,97, ,6858,1.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,98, ,6997,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,99, ,7010,25, ,1+,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,100, ,7067,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,101, ,7190, , ,(4+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,102, ,7339.8,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,103, ,7343.1,1.8, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,104, ,7392.7,2.3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,105, ,7655,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,106, ,7679,1.4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,107, ,7767.2,2.5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,108, ,7807,3, ,(2 3 4)-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,109, ,7810,3, ,(4-),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,110, ,7852,2, ,(2 3 4)-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,111, ,7875,4, ,(3 4 5)-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,112, ,7925.5,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,113, ,7935.65,0.04, ,0+ 1+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,114, ,7939.6,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,115, ,7958,3, ,5+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,116, ,7961.56,0.04, , , ,0.003,LT, ,keV,1.5207923835712857e-16, , , , , , , , , , , , , , , ,2021-06-10
15,17,P,117, ,7991,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,118, ,8017,0.1, ,(0-),1,0.03,LT, ,keV,1.5207923835712855e-17, , , , , , , , , , , , , , , ,2021-06-10
15,17,P,119, ,8025.47,0.11, , , ,0.03,LT, ,keV,1.5207923835712855e-17, , , , , , , , , , , , , , , ,2021-06-10
15,17,P,120, ,8037.45,0.11, ,(1 2)+,2,0.04,LT, ,keV,1.1405942876784642e-17, , , , , , , , , , , , , , , ,2021-06-10
15,17,P,121, ,8039.8,0.1, , , ,0.04,LT, ,keV,1.1405942876784642e-17, , , , , , , , , , , , , , , ,2021-06-10
15,17,P,122, ,8045.5,0.1, , , ,0.04,LT, ,keV,1.1405942876784642e-17, , , , , , , , , , , , , , , ,2021-06-10
15,17,P,123, ,8078.6,0.1, ,(0-),2,0.06,LT, ,keV,7.603961917856428e-18, , , , , , , , , , , , , , , ,2021-06-10
15,17,P,124, ,8082.6,1.8, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,125, ,8086.8,0.1, ,(1-),1,0.06,LT, ,keV,7.603961917856428e-18, , , , , , , , , , , , , , , ,2021-06-10
15,17,P,126, ,8087.6,0.1, ,1+,10,2.03, ,14,keV,2.247476428923082e-19,3.2588408219384694e-18, , , , , , , , , , , , , , ,2021-06-10
15,17,P,127, ,8090, , ,5+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,128, ,8092.1,0.2, ,(0+),2,1.7, ,6,keV,2.683751265125798e-19,7.603961917856428e-19, , , , , , , , , , , , , , ,2021-06-10
15,17,P,129, ,8098.7,2.1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,130, ,8113.4,0.2, ,(1+),2,1.3, ,2,keV,3.509520885164505e-19,2.2811885753569284e-18, , , , , , , , , , , , , , ,2021-06-10
15,17,P,131, ,8148.5,0.2, ,(1+),3,0.91, ,7,keV,5.013601264520722e-19,6.517681643876939e-18, , , , , , , , , , , , , , ,2021-06-10
15,17,P,132, ,8153.4,0.2, ,(1-),2,0.1,LT, ,keV,4.562377150713857e-18, , , , , , , , , , , , , , , ,2021-06-10
15,17,P,133, ,8156.7,0.2, ,(1-),3,0.65, ,7,keV,7.019041770329011e-19,6.517681643876939e-18, , , , , , , , , , , , , , ,2021-06-10
15,17,P,134, ,8158,3, ,(2 3 4)-,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,17,P,135, ,8166.3,0.2, ,(1+),4,0.41, ,3,keV,1.1127749148082577e-18,1.5207923835712855e-17, , , , , , , , , , , , , , ,2021-06-10
15,17,P,136, ,8182.4,0.2, ,(1+),5,0.21, ,2,keV,2.1725605479589793e-18,2.2811885753569284e-17, , , , , , , , , , , , , , ,2021-06-10
15,17,P,137, ,8196.5,0.2, ,(1-),4,0.31, ,3,keV,1.4717345647464055e-18,1.5207923835712855e-17, , , , , , , , , , , , , , ,2021-06-10
15,17,P,138, ,8201.6,0.2, ,(1-),5,0.13,LT, ,keV,3.509520885164505e-18, , , , , , , , , , , , , , , ,2021-06-10
