,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
167,167,24,27,Cr,167, ,5711.0, , ,11.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
168,168,24,27,Cr,168, ,5711.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
169,169,24,27,Cr,169, ,5725.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
170,170,24,27,Cr,170, ,5741.0,15, ,0.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
171,171,24,27,Cr,171, ,5761.0,10, ,1.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
172,172,24,27,Cr,172, ,5769.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
173,173,24,27,Cr,173, ,5787.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
174,174,24,27,Cr,174, ,5812.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
175,175,24,27,Cr,175, ,5832.0,10, ,3.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
176,176,24,27,Cr,176, ,5850.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
177,177,24,27,Cr,177, ,5880.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
178,178,24,27,Cr,178, ,5928.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
179,179,24,27,Cr,179, ,5943.0,10, ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
180,180,24,27,Cr,180, ,5950.0,15, ,0.5,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
181,181,24,27,Cr,181, ,5964.0,15, ,7.5,19, , , , , , , , , , , , , , , , , , , , ,2021-06-10
182,182,24,27,Cr,182, ,5970.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
183,183,24,27,Cr,183, ,5991.0,15, ,0.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
184,184,24,27,Cr,184, ,6034.0,15, ,0.5,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
185,185,24,27,Cr,185, ,6075.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
186,186,24,27,Cr,186, ,6107.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
187,187,24,27,Cr,187, ,6122.0,15, ,0.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
188,188,24,27,Cr,188, ,6136.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
189,189,24,27,Cr,189, ,6157.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
190,190,24,27,Cr,190, ,6162.0, , ,11.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
191,191,24,27,Cr,191, ,6184.0,15, ,0.5,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
192,192,24,27,Cr,192, ,6219.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
193,193,24,27,Cr,193, ,6236.0,15, ,0.5,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
194,194,24,27,Cr,194, ,6254.0,15, ,0.5,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
195,195,24,27,Cr,195, ,6285.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
196,196,24,27,Cr,196, ,6306.0,15, ,2.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
197,197,24,27,Cr,197, ,6332.0,15, ,0.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
198,198,24,27,Cr,198, ,6360.0,15, ,0.5,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
199,199,24,27,Cr,199, ,6378.0,10, ,1.5,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
200,200,24,27,Cr,200, ,6413.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
201,201,24,27,Cr,201, ,6438.0,15, ,0.5,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
202,202,24,27,Cr,202, ,6478.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
203,203,24,27,Cr,203, ,6485.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
204,204,24,27,Cr,204, ,6518.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
205,205,24,27,Cr,205, ,6523.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
206,206,24,27,Cr,206, ,6564.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
207,207,24,27,Cr,207, ,6604.0,15, ,2.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
208,208,24,27,Cr,208, ,6611.0,5, ,3.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
209,209,24,27,Cr,209, ,6660.0,15, ,2.5,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
