,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
114,114,38,47,Sr,4104.5,1.1,11.5, ,0.21,7,ps,0.00000000000021,0.00000000000007, , , , , , , , , , , , , , 
115,115,38,47,Sr,4361.3,0.5,11.5, ,1.6,7,ps,0.0000000000016,0.0000000000007, , , , , , , , , , , , , , 
116,116,38,47,Sr,4491.4,0.5,12.5, ,0.45,17,ps,0.00000000000045,0.00000000000017, , , , , , , , , , , , , , 
117,117,38,47,Sr,4779.5,0.5,10.5, , , , , , , , , , , , , , , , , , , , 
118,118,38,47,Sr,4793.2,0.5,12.5, , , , , , , , , , , , , , , , , , , , 
119,119,38,47,Sr,4845,0.5,12.5, , , , , , , , , , , , , , , , , , , , 
120,120,38,47,Sr,4968.9,0.5,11.5, , , , , , , , , , , , , , , , , , , , 
121,121,38,47,Sr,5006.9,0.7,12.5, , , , , , , , , , , , , , , , , , , , 
122,122,38,47,Sr,5036.4,0.5,12.5, , , , , , , , , , , , , , , , , , , , 
123,123,38,47,Sr,5071.5,1.5,12.5, ,0.9,4,ps,0.0000000000009,0.0000000000004, , , , , , , , , , , , , , 
124,124,38,47,Sr,5091.1,0.6,13.5, ,0.17,6,ps,0.00000000000017,0.00000000000006, , , , , , , , , , , , , , 
125,125,38,47,Sr,5180.9,0.5,12.5, , , , , , , , , , , , , , , , , , , , 
126,126,38,47,Sr,5422.8,0.5,13.5, , , , , , , , , , , , , , , , , , , , 
127,127,38,47,Sr,5699.4,0.5,13.5, , , , , , , , , , , , , , , , , , , , 
128,128,38,47,Sr,5703.4,0.7,13.5, , , , , , , , , , , , , , , , , , , , 
129,129,38,47,Sr,5749.6,0.8,14.5, , , , , , , , , , , , , , , , , , , , 
130,130,38,47,Sr,5939.4,0.5,14.5, , , , , , , , , , , , , , , , , , , , 
131,131,38,47,Sr,6007.8,0.6,14.5, , , , , , , , , , , , , , , , , , , , 
132,132,38,47,Sr,6203.4,0.9,14.5, , , , , , , , , , , , , , , , , , , , 
133,133,38,47,Sr,6360.7,0.9,15.5, , , , , , , , , , , , , , , , , , , , 
134,134,38,47,Sr,6466.6,0.8,15.5, , , , , , , , , , , , , , , , , , , , 
135,135,38,47,Sr,6626.2,0.6,15.5, , , , , , , , , , , , , , , , , , , , 
136,136,38,47,Sr,7221.8,0.8,16.5, , , , , , , , , , , , , , , , , , , , 
137,137,38,47,Sr,7554.9,0.8,17.5, , , , , , , , , , , , , , , , , , , , 
138,138,38,47,Sr,8525.36, ,0.5, , , , , , , , , , , , , , , , , , , , 
139,139,38,47,Sr,8525.48, ,0.5, , , , , , , , , , , , , , , , , , , , 
140,140,38,47,Sr,8525.51, ,0.5, , , , , , , , , , , , , , , , , , , , 
141,141,38,47,Sr,8525.63, ,0.5, , , , , , , , , , , , , , , , , , , , 
142,142,38,47,Sr,8525.7, ,0.5, , , , , , , , , , , , , , , , , , , , 
143,143,38,47,Sr,8526.58, ,0.5, , , , , , , , , , , , , , , , , , , , 
144,144,38,47,Sr,8526.96, ,0.5, , , , , , , , , , , , , , , , , , , , 
145,145,38,47,Sr,8527.22, ,0.5, , , , , , , , , , , , , , , , , , , , 
146,146,38,47,Sr,8527.96, ,0.5, , , , , , , , , , , , , , , , , , , , 
147,147,38,47,Sr,8528.31, ,0.5, , , , , , , , , , , , , , , , , , , , 
148,148,38,47,Sr,8528.56, ,0.5, , , , , , , , , , , , , , , , , , , , 
149,149,38,47,Sr,8528.9, ,0.5, , , , , , , , , , , , , , , , , , , , 
