,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
25,25,25,42,57,Mo,1142.81,0.12,3.5, , , , , , , , , , , , , , , , , , , , 
26,26,26,42,57,Mo,1148.0,3,3.5, , , , , , , , , , , , , , , , , , , , 
27,27,27,42,57,Mo,1165.4,1.1,7.5, , , , , , , , , , , , , , , , , , , , 
28,28,28,42,57,Mo,1167.43,0.21,2.5, , , , , , , , , , , , , , , , , , , , 
29,29,29,42,57,Mo,1195.6,1.1,0.5, , , , , , , , , , , , , , , , , , , , 
30,30,30,42,57,Mo,1197.69,0.23,1.5, , , , , , , , , , , , , , , , , , , , 
31,31,31,42,57,Mo,1254.2,0.5,2.5, , , , , , , , , , , , , , , , , , , , 
32,32,32,42,57,Mo,1261.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
33,33,33,42,57,Mo,1272.3,0.7,0.5, , , , , , , , , , , , , , , , , , , , 
34,34,34,42,57,Mo,1280.4,0.5,0.5, , , , , , , , , , , , , , , , , , , , 
35,35,35,42,57,Mo,1283.0,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
36,36,36,42,57,Mo,1314.03,0.22,5.5, , , , , , , , , , , , , , , , , , , , 
37,37,37,42,57,Mo,1342.76,0.15,3.5, , , , , , , , , , , , , , , , , , , , 
38,38,38,42,57,Mo,1352.7,0.6,0.5, , , , , , , , , , , , , , , , , , , , 
39,39,39,42,57,Mo,1354.3,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
40,40,40,42,57,Mo,1367.6,1.1,0.5, , , , , , , , , , , , , , , , , , , , 
41,41,41,42,57,Mo,1382.6,0.4,2.5, , , , , , , , , , , , , , , , , , , , 
42,42,42,42,57,Mo,1401.31,0.17,3.5, , , , , , , , , , , , , , , , , , , , 
43,43,43,42,57,Mo,1404.8,1.5,8.5, , , , , , , , , , , , , , , , , , , , 
44,44,44,42,57,Mo,1442.1,0.5,2.5, , , , , , , , , , , , , , , , , , , , 
45,45,45,42,57,Mo,1449.5,1,2.5, , , , , , , , , , , , , , , , , , , , 
46,46,46,42,57,Mo,1455.3,2.1,2.5, , , , , , , , , , , , , , , , , , , , 
47,47,47,42,57,Mo,1464.5,0.6,4.5, , , , , , , , , , , , , , , , , , , , 
48,48,48,42,57,Mo,1466.5,1.2,2.5, , , , , , , , , , , , , , , , , , , , 
49,49,49,42,57,Mo,1471.7,0.8,5.5, , , , , , , , , , , , , , , , , , , , 
50,50,50,42,57,Mo,1493.5,0.24,2.5, , , , , , , , , , , , , , , , , , , , 
51,51,51,42,57,Mo,1533.1,2.1,2.5, , , , , , , , , , , , , , , , , , , , 
52,52,52,42,57,Mo,1536.5,1.1,0.5, , , , , , , , , , , , , , , , , , , , 
53,53,53,42,57,Mo,1545.0,3,2.5, , , , , , , , , , , , , , , , , , , , 
54,54,54,42,57,Mo,1560.59,0.22,2.5, , , , , , , , , , , , , , , , , , , , 
