,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
184,184,27,30,Co,185, ,7367.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
185,185,27,30,Co,186, ,7400.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
186,186,27,30,Co,187, ,7411.0,3, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
187,187,27,30,Co,188, ,7419.0,3, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
188,188,27,30,Co,189, ,7423.0,3, ,2.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
189,189,27,30,Co,190, ,7480.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
190,190,27,30,Co,191, ,7512.2,0.7, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
191,191,27,30,Co,192, ,7527.5,1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
192,192,27,30,Co,193, ,7598.0,2, ,1.5,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
193,193,27,30,Co,194, ,7622.0,2, ,1.5,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
194,194,27,30,Co,195, ,7642.0,2, ,1.5,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
195,195,27,30,Co,196, ,7648.0,2, ,1.5,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
196,196,27,30,Co,197, ,7663.0, , ,1.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
197,197,27,30,Co,198, ,7708.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
198,198,27,30,Co,199, ,7782.4,0.7, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
199,199,27,30,Co,200, ,7809.0, , ,2.5,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
200,200,27,30,Co,201, ,7839.0, , ,2.5,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
201,201,27,30,Co,202, ,7982.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
202,202,27,30,Co,203, ,7992.7,0.9, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
203,203,27,30,Co,204, ,8056.0, , ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
204,204,27,30,Co,205, ,8087.1,0.8, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
205,205,27,30,Co,206, ,8409.6,0.7, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
206,206,27,30,Co,207, ,8632.9,0.7, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
207,207,27,30,Co,208, ,8874.3,1.1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
208,208,27,30,Co,209, ,9280.0,0.7, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
209,209,27,30,Co,210, ,9317.5,0.8, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
210,210,27,30,Co,211, ,9600.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
211,211,27,30,Co,212, ,9682.0,1, ,4.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
212,212,27,30,Co,213, ,9689.0,1, ,4.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
213,213,27,30,Co,214, ,9735.0,1, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
214,214,27,30,Co,215, ,9755.0,1, ,2.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
215,215,27,30,Co,216, ,10077.1,0.9, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
