,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
174,174,20,21,Ca,174, ,7459.0,3, ,2.5,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
175,175,20,21,Ca,175, ,7487.5,0.6, ,0.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
176,176,20,21,Ca,176, ,7508.8,1.7, ,3.5,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
177,177,20,21,Ca,177, ,7524.7,1.4, ,3.5,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
178,178,20,21,Ca,178, ,7533.0,10, ,5.5,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
179,179,20,21,Ca,179, ,7537.9,1.4, ,2.5,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
180,180,20,21,Ca,180, ,7553.0,8, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
181,181,20,21,Ca,181, ,7576.4,2.1, ,0.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
182,182,20,21,Ca,182, ,7587.0,15, ,3.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
183,183,20,21,Ca,183, ,7607.6,2.2, ,4.5,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
184,184,20,21,Ca,184, ,7614.0,8, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
185,185,20,21,Ca,185, ,7631.3,1.6, ,4.5,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
186,186,20,21,Ca,186, ,7639.0,5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
187,187,20,21,Ca,187, ,7657.0,1.3, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
188,188,20,21,Ca,188, ,7678.6,2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
189,189,20,21,Ca,189, ,7706.7,1, ,2.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
190,190,20,21,Ca,190, ,7720.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
191,191,20,21,Ca,191, ,7731.7,1.2, ,2.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
192,192,20,21,Ca,192, ,7751.0,0.9, ,0.5,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
193,193,20,21,Ca,193, ,7770.3,1.4, ,0.5,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
194,194,20,21,Ca,194, ,7792.0,5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
