,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
22,22,22,72,105,Hf,727.1,0.7,4.5, , , , , , , , , , , , , , , , , , , , 
23,23,23,72,105,Hf,739.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
24,24,24,72,105,Hf,745.91,0.05,3.5, , , , , , , , , , , , , , , , , , , , 
25,25,25,72,105,Hf,780.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
26,26,26,72,105,Hf,794.4394,0.0009,8.5, , , , , , , , , , , , , , , , , , , , 
27,27,27,72,105,Hf,805.75,0.07,1.5, , , , , , , , , , , , , , , , , , , , 
28,28,28,72,105,Hf,839.1,0.8,3.5, , , , , , , , , , , , , , , , , , , , 
29,29,29,72,105,Hf,841.5,0.3,4.5, , , , , , , , , , , , , , , , , , , , 
30,30,30,72,105,Hf,845.6,0.3,4.5, , , , , , , , , , , , , , , , , , , , 
31,31,31,72,105,Hf,847.41,0.05,4.5, , , , , , , , , , , , , , , , , , , , 
32,32,32,72,105,Hf,872.96,0.06,2.5, , , , , , , , , , , , , , , , , , , , 
33,33,33,72,105,Hf,882.8611,0.0005,8.5, , , , , , , , , , , , , , , , , , , , 
34,34,34,72,105,Hf,919.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
35,35,35,72,105,Hf,948.09,0.15,3.5, , , , , , , , , , , , , , , , , , , , 
36,36,36,72,105,Hf,979.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
37,37,37,72,105,Hf,1002.83,0.05,3.5, , , , , , , , , , , , , , , , , , , , 
38,38,38,72,105,Hf,1016.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
39,39,39,72,105,Hf,1017.7911,0.002,9.5, , , , , , , , , , , , , , , , , , , , 
40,40,40,72,105,Hf,1057.74,0.05,3.5, , , , , , , , , , , , , , , , , , , , 
41,41,41,72,105,Hf,1086.9662,0.0006,9.5, , , , , , , , , , , , , , , , , , , , 
42,42,42,72,105,Hf,1101.0, ,6.5, , , , , , , , , , , , , , , , , , , , 
43,43,43,72,105,Hf,1113.5,0.5,6.5, , , , , , , , , , , , , , , , , , , , 
44,44,44,72,105,Hf,1143.3,0.5,6.5, , , , , , , , , , , , , , , , , , , , 
45,45,45,72,105,Hf,1156.9,0.9,5.5, , , , , , , , , , , , , , , , , , , , 
46,46,46,72,105,Hf,1260.2817,0.0014,10.5, , , , , , , , , , , , , , , , , , , , 
47,47,47,72,105,Hf,1294.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
48,48,48,72,105,Hf,1301.4004,0.0006,10.5, , , , , , , , , , , , , , , , , , , , 
49,49,49,72,105,Hf,1315.4502,0.0008,11.5, ,1.09,5,s,1.09,0.05,IT,100, , , , , , , , , , , , 
50,50,50,72,105,Hf,1342.4,1,9.5, ,55.9,12,us,0.0000559,0.0000012, , , , , , , , , , , , , , 
51,51,51,72,105,Hf,1350.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
52,52,52,72,105,Hf,1434.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
53,53,53,72,105,Hf,1475.0, ,2.5, , , , , , , , , , , , , , , , , , , , 
54,54,54,72,105,Hf,1477.2,0.6,8.5, , , , , , , , , , , , , , , , , , , , 
55,55,55,72,105,Hf,1485.0, ,4.5, , , , , , , , , , , , , , , , , , , , 
56,56,56,72,105,Hf,1502.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
57,57,57,72,105,Hf,1520.6,0.3,11.5, , , , , , , , , , , , , , , , , , , , 
58,58,58,72,105,Hf,1534.9,0.6,8.5, , , , , , , , , , , , , , , , , , , , 
59,59,59,72,105,Hf,1535.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
60,60,60,72,105,Hf,1561.36,0.19,11.5, , , , , , , , , , , , , , , , , , , , 
61,61,61,72,105,Hf,1564.6,0.9,7.5, , , , , , , , , , , , , , , , , , , , 
62,62,62,72,105,Hf,1565.0, ,2.5, , , , , , , , , , , , , , , , , , , , 
63,63,63,72,105,Hf,1583.0,1.1,10.5, , , , , , , , , , , , , , , , , , , , 
64,64,64,72,105,Hf,1592.75,0.21,12.5, , , , , , , , , , , , , , , , , , , , 
