,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
185,185,64,89,Gd,2103.8,0.3,13.5, , , , , , , , , , , , , , , , , , , , 
186,186,64,89,Gd,2132.51,0.25,14.5, , , , , , , , , , , , , , , , , , , , 
187,187,64,89,Gd,2170,0.3,13.5, , , , , , , , , , , , , , , , , , , , 
188,188,64,89,Gd,2330.8,0.8,12.5, , , , , , , , , , , , , , , , , , , , 
189,189,64,89,Gd,2361.9,0.3,14.5, , , , , , , , , , , , , , , , , , , , 
190,190,64,89,Gd,2363.2,0.3,16.5, , , , , , , , , , , , , , , , , , , , 
191,191,64,89,Gd,2458.9,0.9,13.5, , , , , , , , , , , , , , , , , , , , 
192,192,64,89,Gd,2463.3,0.9,13.5, , , , , , , , , , , , , , , , , , , , 
193,193,64,89,Gd,2476,0.4,14.5, , , , , , , , , , , , , , , , , , , , 
194,194,64,89,Gd,2581.2,0.4,14.5, , , , , , , , , , , , , , , , , , , , 
195,195,64,89,Gd,2596.5,0.3,15.5, , , , , , , , , , , , , , , , , , , , 
196,196,64,89,Gd,2717.7,0.4,16.5, , , , , , , , , , , , , , , , , , , , 
197,197,64,89,Gd,2789.7,0.5,15.5, , , , , , , , , , , , , , , , , , , , 
198,198,64,89,Gd,2885.4,0.5,16.5, , , , , , , , , , , , , , , , , , , , 
199,199,64,89,Gd,3018.3,1.3,15.5, , , , , , , , , , , , , , , , , , , , 
200,200,64,89,Gd,3031.6,0.6,18.5, , , , , , , , , , , , , , , , , , , , 
201,201,64,89,Gd,3049.9,1.3,15.5, , , , , , , , , , , , , , , , , , , , 
202,202,64,89,Gd,3109.4,0.6,16.5, , , , , , , , , , , , , , , , , , , , 
203,203,64,89,Gd,3126.4,0.6,16.5, , , , , , , , , , , , , , , , , , , , 
204,204,64,89,Gd,3160.2,1.1,16.5, , , , , , , , , , , , , , , , , , , , 
205,205,64,89,Gd,3277,1.1,17.5, , , , , , , , , , , , , , , , , , , , 
206,206,64,89,Gd,3368.6,0.6,18.5, , , , , , , , , , , , , , , , , , , , 
207,207,64,89,Gd,3427,0.9,17.5, , , , , , , , , , , , , , , , , , , , 
208,208,64,89,Gd,3471.7,0.7,18.5, , , , , , , , , , , , , , , , , , , , 
209,209,64,89,Gd,3744.2,1.2,20.5, , , , , , , , , , , , , , , , , , , , 
210,210,64,89,Gd,4044.9,1.2,20.5, , , , , , , , , , , , , , , , , , , , 
211,211,64,89,Gd,4124.7,1.2,20.5, , , , , , , , , , , , , , , , , , , , 
212,212,64,89,Gd,4499.2,1.6,22.5, , , , , , , , , , , , , , , , , , , , 
213,213,64,89,Gd,4732.9,1.6,22.5, , , , , , , , , , , , , , , , , , , , 
214,214,64,89,Gd,4841.7,1.6,22.5, , , , , , , , , , , , , , , , , , , , 
215,215,64,89,Gd,5298.2,1.9,24.5, , , , , , , , , , , , , , , , , , , , 
216,216,64,89,Gd,5456.9,1.9,24.5, , , , , , , , , , , , , , , , , , , , 
217,217,64,89,Gd,6145.2,2.1,26.5, , , , , , , , , , , , , , , , , , , , 
218,218,64,89,Gd,6230.9,2.1,26.5, , , , , , , , , , , , , , , , , , , , 
219,219,64,89,Gd,7035.2,2.3,28.5, , , , , , , , , , , , , , , , , , , , 
