,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
122,122,23,24,V,122, ,6239.95,0.1, ,1.5,5,0.7,LT, ,fs,7e-16, , , , , , , , , , , , , , , ,2021-06-10
123,123,23,24,V,123, ,6270.93,0.1, ,1.5,2,0.4,LT, ,fs,4e-16, , , , , , , , , , , , , , , ,2021-06-10
124,124,23,24,V,124, ,6296.6,0.1, ,1.5,6,1.4,LT, ,fs,0.0000000000000014, , , , , , , , , , , , , , , ,2021-06-10
125,125,23,24,V,125, ,6350.98,0.1, ,1.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
126,126,23,24,V,126, ,6373.82,0.1, ,0.5,3,2,LT, ,fs,0.000000000000002, , , , , , , , , , , , , , , ,2021-06-10
127,127,23,24,V,127, ,6387.28,0.1, ,2.5,1,3,LT, ,fs,0.000000000000003, , , , , , , , , , , , , , , ,2021-06-10
128,128,23,24,V,128, ,6392.5,2.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
129,129,23,24,V,129, ,6393.95,0.1, ,2.5,5,1.4,LT, ,fs,0.0000000000000014, , , , , , , , , , , , , , , ,2021-06-10
130,130,23,24,V,130, ,6425.87,0.13, ,1.5,6,1.4,LT, ,fs,0.0000000000000014, , , , , , , , , , , , , , , ,2021-06-10
131,131,23,24,V,131, ,6427.39,0.13, ,2.5,9,1.4,LT, ,fs,0.0000000000000014, , , , , , , , , , , , , , , ,2021-06-10
132,132,23,24,V,132, ,6475.3,0.1, ,2.5,6,1.4,LT, ,fs,0.0000000000000014, , , , , , , , , , , , , , , ,2021-06-10
133,133,23,24,V,133, ,6570.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
134,134,23,24,V,134, ,6679.73,0.21, ,3.5,1,1.4,LT, ,fs,0.0000000000000014, , , , , , , , , , , , , , , ,2021-06-10
135,135,23,24,V,135, ,6683.16,0.12, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
136,136,23,24,V,136, ,6693.23,0.21, ,0.5,4,0.9,LT, ,fs,9e-16, , , , , , , , , , , , , , , ,2021-06-10
137,137,23,24,V,137, ,6700.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
138,138,23,24,V,138, ,6749.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
139,139,23,24,V,139, ,6869.0,0.9, ,10.5,1,0.21,LT, ,ps,0.00000000000021, , , , , , , , , , , , , , , ,2021-06-10
140,140,23,24,V,140, ,6895.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
141,141,23,24,V,141, ,6953.8,0.3, ,4.5,2,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
142,142,23,24,V,142, ,7008.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
143,143,23,24,V,143, ,7398.9,1, ,12.5,1,0.090, ,14,ps,0.00000000000009,0.000000000000014, , , , , , , , , , , , , , ,2021-06-10
